185 ,서울특별시,은평구,수색동,수색동사전투표소
186 ,서울특별시,은평구,불광제1동,불광제1동사전투표소
187 ,서울특별시,은평구,불광제2동,불광제2동사전투표소
188 ,서울특별시,은평구,갈현제1동,갈현제1동사전투표소
189 ,서울특별시,은평구,갈현제2동,갈현제2동사전투표소
190 ,서울특별시,은평구,구산동,구산동사전투표소
191 ,서울특별시,은평구,대조동,대조동사전투표소
192 ,서울특별시,은평구,진관동,진관동사전투표소
193 ,서울특별시,서대문구,충현동,충현동사전투표소
194 ,서울특별시,서대문구,천연동,천연동사전투표소
195 ,서울특별시,서대문구,북아현동,북아현동사전투표소
196 ,서울특별시,서대문구,신촌동,신촌동사전투표소
197 ,서울특별시,서대문구,연희동,연희동사전투표소
198 ,서울특별시,서대문구,홍제제1동,홍제제1동사전투표소
199 ,서울특별시,서대문구,홍제제2동,홍제제2동사전투표소
200 ,서울특별시,서대문구,홍제제3동,홍제제3동사전투표소
201 ,서울특별시,서대문구,홍은제1동,홍은제1동사전투표소
202 ,서울특별시,서대문구,홍은제2동,홍은제2동사전투표소
203 ,서울특별시,서대문구,남가좌제1동,남가좌제1동사전투표소
204 ,서울특별시,서대문구,남가좌제2동,남가좌제2동사전투표소
205 ,서울특별시,서대문구,북가좌제1동,북가좌제1동사전투표소
206 ,서울특별시,서대문구,북가좌제2동,북가좌제2동사전투표소
207 ,서울특별시,마포구,공덕동,공덕동사전투표소
208 ,서울특별시,마포구,아현동,아현동사전투표소
209 ,서울특별시,마포구,도화동,도화동사전투표소
210 ,서울특별시,마포구,용강동,용강동사전투표소
211 ,서울특별시,마포구,대흥동,대흥동사전투표소
212 ,서울특별시,마포구,염리동,염리동사전투표소
213 ,서울특별시,마포구,신수동,신수동사전투표소
214 ,서울특별시,마포구,서강동,서강동사전투표소
215 ,서울특별시,마포구,서교동,서교동사전투표소
216 ,서울특별시,마포구,합정동,합정동사전투표소
217 ,서울특별시,마포구,망원1동,망원1동사전투표소
218 ,서울특별시,마포구,망원2동,망원2동사전투표소
219 ,서울특별시,마포구,연남동,연남동사전투표소
220 ,서울특별시,마포구,성산1동,성산1동사전투표소
221 ,서울특별시,마포구,성산2동,성산2동사전투표소
222 ,서울특별시,마포구,상암동,상암동사전투표소
223 ,서울특별시,양천구,목1동,목제1동사전투표소
224 ,서울특별시,양천구,목2동,목제2동사전투표소
225 ,서울특별시,양천구,목3동,목제3동사전투표소
226 ,서울특별시,양천구,목4동,목제4동사전투표소
227 ,서울특별시,양천구,목5동,목제5동사전투표소
228 ,서울특별시,양천구,신월1동,신월제1동사전투표소
229 ,서울특별시,양천구,신월2동,신월제2동사전투표소
230 ,서울특별시,양천구,신월3동,신월제3동사전투표소
231 ,서울특별시,양천구,신월4동,신월제4동사전투표소
232 ,서울특별시,양천구,신월5동,신월제5동사전투표소
233 ,서울특별시,양천구,신월6동,신월제6동사전투표소
234 ,서울특별시,양천구,신월7동,신월제7동사전투표소
235 ,서울특별시,양천구,신정1동,신정제1동사전투표소
236 ,서울특별시,양천구,신정2동,신정제2동사전투표소
237 ,서울특별시,양천구,신정3동,신정제3동사전투표소
238 ,서울특별시,양천구,신정4동,신정제4동사전투표소
239 ,서울특별시,양천구,신정6동,신정제6동사전투표소
240 ,서울특별시,양천구,신정7동,신정제7동사전투표소
241 ,서울특별시,강서구,염창동,염창동사전투표소
242 ,서울특별시,강서구,등촌제1동,등촌제1동사전투표소
243 ,서울특별시,강서구,등촌제2동,등촌제2동사전투표소
